page,startDate,endDate,name,url,addressCountry,addressLocality,addressRegion,streetAddress,postalCode,latitude,longitude,locationName,id
19,2023-06-07,2023-06-07,Functional Breathing for Everyday Craziness,https://www.eventbrite.de/e/functional-breathing-for-everyday-craziness-tickets-619727931927,DE,Berlin,BE,Oranienstraße 189,10999.0,52.5001669,13.4218564,Create Meaning,619727931927
19,2023-07-23,2023-07-23,Pyramid Party: CSD Edition,https://www.eventbrite.de/e/pyramid-party-csd-edition-tickets-640042623717,DE,Berlin,BE,Wilhelminenhofstraße 76,12459.0,52.4595954,13.5228512,MaHalla,640042623717
19,2023-07-06,2023-07-06,"06.07 - BUGGIN (US), SPACED (US), FUSE (SINGAPORE)  &  HOARSE",https://www.eventbrite.de/e/0607-buggin-us-spaced-us-fuse-singapore-hoarse-tickets-520063252187,DE,Berlin,BE,Revaler Straße 99,10245.0,52.5072762,13.4547738,Cassiopeia,520063252187
19,2023-06-15,2023-06-15,French white wine tasting,https://www.eventbrite.de/e/french-white-wine-tasting-tickets-645284702917,DE,Berlin,BE,Pettenkoferstraße 6,10247.0,52.51646640000001,13.4725162,Schmilblick Shop & Cafe,645284702917
19,2023-06-13,2023-06-13,Coworking & Networking,https://www.eventbrite.de/e/coworking-networking-tickets-473221908467,DE,Berlin,BE,Landsberger Allee 171C,10369.0,52.5326709,13.4694338,Tucano Eis Cafe&Bar,473221908467
25,2023-06-14,2023-06-14,Chandelier Sessions: Cavoli Hammond Quartet,https://www.eventbrite.de/e/chandelier-sessions-cavoli-hammond-quartet-tickets-645322114817,DE,Berlin,BE,Bundesallee 187,10717.0,52.489264,13.331491,tuesday coworking - Bundesallee 187,645322114817
25,2023-06-08,2023-06-08,Start up und Gründer:innen Treffen  in Pankow,https://www.eventbrite.com/e/start-up-und-grunderinnen-treffen-in-pankow-tickets-637185397677,DE,Berlin,BE,Florapromenade 4,13187.0,52.56460449999999,13.4040692,MALI Berlin,637185397677
25,2023-06-24,2023-06-24,Secret Grapes,https://www.eventbrite.de/e/secret-grapes-tickets-603560233907,DE,Berlin,Berlin,Steinplatz 4,10623.0,52.50790970000001,13.326347299999952,"Hotel am Steinplatz, Autograph Collection",603560233907
25,2023-06-08,2023-06-09,KLANGTEPPICH V. - Festival für Musik der iranischen Diaspora,https://www.eventbrite.de/e/klangteppich-v-festival-fur-musik-der-iranischen-diaspora-tickets-632825657577,DE,Berlin,Berlin,Prinzenstraße 85 F,10969.0,52.503197,13.40988100000004,tak Theater Aufbau Kreuzberg,632825657577
25,2023-06-06,2023-06-06,Spargelzeit,https://www.eventbrite.de/e/spargelzeit-tickets-622497666277,DE,Berlin,BE,Chausseestraße 33,10115.0,52.532892,13.380592,INNSiDE by Meliá Berlin Mitte,622497666277
25,2023-06-08,2023-06-08,Melodyne Basics - Campus Berlin,https://www.eventbrite.co.uk/e/melodyne-basics-campus-berlin-tickets-627087324067,DE,Berlin,BE,Cuvrystraße 4,10997.0,52.4999974,13.4459132,SAE Institute Berlin,627087324067
25,2023-06-23,2023-06-23,von Von Frau zu Frau,https://www.eventbrite.de/e/von-von-frau-zu-frau-tickets-637198025447,DE,Berlin,BE,Forststraße 10,12163.0,52.4636939,13.316264,Me Myself and Yoga,637198025447
25,2023-06-16,2023-06-16,теплота + logs,https://www.eventbrite.de/e/logs-tickets-638258738067,DE,Berlin,,Knaackstraße 97,10435.0,52.5398461,13.4132841,PANDA Platforma,638258738067
25,2023-06-30,2023-07-02,Radical Honesty LIVE Wochenendkurs Berlin Juni/Juli,https://www.eventbrite.de/e/radical-honesty-live-wochenendkurs-berlin-junijuli-tickets-546040310267,DE,Berlin,Berlin,Erkelenzdamm 7,10999.0,52.5009853,13.4154959,Atemzentrum,546040310267
25,2023-06-17,2023-06-17,Investieren in 2023 - ImmoCafe goes Berlin,https://www.eventbrite.de/e/investieren-in-2023-immocafe-goes-berlin-tickets-642825547517,DE,Berlin,,Potsdamer Platz,10963.0,52.5086178,13.3771848,Berlin - Scandic Hotel,642825547517
25,2023-06-07,2023-06-07,Develop a Successful Big Data & Analytics Tech Startup Today! Entrepreneur,https://www.eventbrite.com/e/develop-a-successful-big-data-analytics-tech-startup-today-entrepreneur-tickets-501158668067,DE,Berlin,Berlin,Virtual Workshop,,52.52000659999999,13.404954,Berlin,501158668067
25,2023-06-11,2023-06-11,ONLINE : Let's Meditate: Berlin - Sunday Meditation for  Peace in Ourself.,https://www.eventbrite.com/e/online-lets-meditate-berlin-sunday-meditation-for-peace-in-ourself-tickets-175259033487,DE,Berlin,Berlin,https://zoom.us/j/9181716151,10247.0,52.52000659999999,13.404954,Online-zoom,175259033487
25,2023-06-12,2023-06-12,Info Session : Founder & Startup Coaching with AVGS (100% financed by AFA),https://www.eventbrite.com/e/info-session-founder-startup-coaching-with-avgs-100-financed-by-afa-tickets-637329619047,DE,Berlin,BE,Europeplatz 2,10178.0,52.525035,13.3694221,Regus Hauptbahnhof,637329619047
25,2023-06-07,2023-06-07,MotionLab.Gym,https://www.eventbrite.co.uk/e/motionlabgym-tickets-407272261297,DE,Berlin,Berlin,Bouchéstraße 12,12435.0,52.4929454,13.4498946,MotionLab.Berlin,407272261297
25,2023-06-22,2023-06-22,CTO Lunch by talent.io in Berlin,https://www.eventbrite.de/e/cto-lunch-by-talentio-in-berlin-tickets-635332736317,DE,Berlin,BE,Warschauer Straße 39,10243.0,52.50465500000001,13.447917,Michelberger Restaurant,635332736317
25,2023-06-07,2023-06-07,Cuban Salsa Classes (free for beginners),https://www.eventbrite.com/e/cuban-salsa-classes-free-for-beginners-tickets-641275100087,DE,Berlin,BE,Fischerinsel 3,10179.0,52.5136182,13.40973,KREATIVHAUS - Stadtteilzentrum,641275100087
25,2023-06-16,2023-06-16,UXUI Graduation: Final Project Presentation,https://www.eventbrite.com/e/uxui-graduation-final-project-presentation-tickets-641379131247,DE,Berlin,BE,Ritterstraße 12-14,10969.0,52.5020693,13.4112796,Spiced Academy,641379131247
25,2023-06-07,2023-06-07,Auf die Bühne! - Berlin Open Stage,https://www.eventbrite.com/e/auf-die-buhne-berlin-open-stage-tickets-531812745237,DE,Berlin,BE,Scheffelstraße 21,10367.0,52.520146,13.4732134,Scheffelstraße,531812745237
25,2023-11-16,2023-11-16,BERLIN TECH JOB FAIR AUTUMN 2023,https://www.eventbrite.co.uk/e/berlin-tech-job-fair-autumn-2023-tickets-641216103627,DE,Berlin,,Fromet-und-Moses-Mendelssohn-Platz 7–8,10969.0,52.5031214,13.3940486,feldfünf – Projekträume im Metropolenhaus,641216103627
25,2023-06-10,2023-06-10,⭐Stars & Sternchen der Standup-Comedy-Szene ⭐Live Comedy Show ⭐Comedy Club,https://www.eventbrite.de/e/stars-sternchen-der-standup-comedy-szene-live-comedy-show-comedy-club-tickets-639189933297,DE,Berlin,BE,Danziger Straße 1,10435.0,52.5411559,13.4127789,Mad Monkey Room,639189933297
31,2023-06-12,2023-06-12,Fight Club - Women*'s competition class at Gracie Academy Berlin,https://www.eventbrite.de/e/fight-club-womens-competition-class-at-gracie-academy-berlin-tickets-502469548947,DE,Berlin,Berlin,Lobeckstraße 36,10969,52.5037617,13.4077196,Fenriz Gym,502469548947
31,2023-07-07,2023-07-07,Žana Fejzić presents Chameleon: Solo English Standup Comedy Hour (Berlin),https://www.eventbrite.com/e/zana-fejzic-presents-chameleon-solo-english-standup-comedy-hour-berlin-tickets-633314238937,DE,Berlin,BE,Bergstraße 2,10115,52.5294848,13.3956931,Z-Bar,633314238937
31,2023-06-23,2023-06-23,Windfalls - Falling Fruit,https://www.eventbrite.co.uk/e/windfalls-falling-fruit-tickets-650613992967,DE,Berlin,BE,Trautenaustraße 24,10717,52.49299909999999,13.3319376,Die Holzbläser,650613992967
31,2023-06-10,2023-06-10,Startups Fund Raising Program,https://www.eventbrite.com/e/startups-fund-raising-program-tickets-261832426837,DE,Berlin,Berlin,Virtual (Online),10318,52.4810357,13.5186468,Berlin,261832426837
31,2023-06-10,2023-06-10,Control Your Emotions and Own Your Life!– Workshop,https://www.eventbrite.de/e/control-your-emotions-and-own-your-life-workshop-tickets-641944973697,DE,Berlin,BE,Savignyplatz 3,10623,52.5060571,13.323307,Chito Coffee,641944973697
31,2023-06-22,2023-06-22,Meditation made easy,https://www.eventbrite.de/e/meditation-made-easy-tickets-647148477517,DE,Berlin,BE,Greifswalder Straße 23,10405,52.53127749999999,13.4278877,b23,647148477517
31,2023-06-08,2023-06-08,Walk N Talk - Netzwerken in Berlin - Leichtigkeit und Innere Stärke,https://www.eventbrite.de/e/walk-n-talk-netzwerken-in-berlin-leichtigkeit-und-innere-starke-tickets-646534230287,DE,Berlin,berlin,Ossietzkystraße,13187,52.5738758,13.407541,"Pumpe am Schlosspark Pankow, Ossietzkystraße, 13187 Berlin             https://goo.gl/maps/3hS96NW2jGSc8tdh6",646534230287
31,2023-06-10,2023-06-10,5Rhythms Dance at Kulturbrauerei Berlin \ Bring a friend for free  in June,https://www.eventbrite.ca/e/5rhythms-dance-at-kulturbrauerei-berlin-bring-a-friend-for-free-in-june-tickets-644379515477,DE,Berlin,Berlin,Studio A -  Eingang Haus 12 Aufgang F -  Enter via Courtyard next to Rewe,10435,52.53881939999999,13.4128101,Center of Dance,644379515477
31,2023-07-08,2023-07-08,QueerGarten - Kunst und Kultur im Knast,https://www.eventbrite.de/e/queergarten-kunst-und-kultur-im-knast-tickets-617005188127,DE,Berlin,Berlin,Soehtstr. 7,12203,52.43752,13.308379899999975,Ehemaliges Frauengefängnis Lichterfelde,617005188127
31,2023-06-07,2023-06-08,QUEENS NIGHT,https://www.eventbrite.de/e/queens-night-tickets-412884196747,DE,Berlin,BE,Joachimsthaler Straße 15,10719,52.5020624,13.3308349,MAXXIM CLUB BERLIN,412884196747
31,2023-06-29,2023-06-29,Dr. Mulamustafić - Argumentationstrainer: So punktest du bei Stakeholdern,https://www.eventbrite.com/e/dr-mulamustafic-argumentationstrainer-so-punktest-du-bei-stakeholdern-tickets-634700535387,DE,Berlin,BE,Kurfürstendamm 170,10707,52.49989000000001,13.30885,BITGRIP GmbH,634700535387
31,2023-06-09,2023-06-10,HAUNT sessions. Outdoor acoustic concerts in the art gallery garden,https://www.eventbrite.es/e/haunt-sessions-outdoor-acoustic-concerts-in-the-art-gallery-garden-tickets-646510780147,DE,Berlin,BE,Kluckstraße 23A,10785,52.5035409,13.3620462,HAUNT by Frontviews,646510780147
31,2023-06-14,2023-06-14,Sommerfest Uplus,https://www.eventbrite.de/e/sommerfest-uplus-tickets-636619053727,DE,Berlin,BE,Breite Straße 50,13187,52.572023,13.41488,Baba đu Restaurant,636619053727
31,2023-06-07,2023-06-07,Crowdfunding: How to launch a successful campaign and launch your product,https://www.eventbrite.de/e/crowdfunding-how-to-launch-a-successful-campaign-and-launch-your-product-tickets-637939091997,DE,Berlin,Berlin,Bouchéstraße 12,12435,52.4936476,13.448235,MotionLab.Berlin,637939091997
31,2023-07-14,2023-07-15,ACTORS  • Berlin,https://www.eventbrite.de/e/actors-berlin-tickets-514082403307,DE,Berlin,BE,Revaler Strasse 99,10245,52.5071701,13.4529196,Badehaus Berlin,514082403307
31,2023-06-10,2023-06-10,The Space Between - Opening,https://www.eventbrite.de/e/the-space-between-opening-tickets-647936484467,DE,Berlin,BE,Prinzenstraße 84.2,10969,52.50381400000001,13.4094821,CLB Berlin,647936484467
31,2023-06-17,2023-06-17,bauhaus_werkstatt: Klingende Formen und farbige Klänge,https://www.eventbrite.de/e/bauhaus-werkstatt-klingende-formen-und-farbige-klange-tickets-639216061447,DE,Berlin,BE,Knesebeckstraße 1,10623,52.5107335,13.3227844,the temporary bauhaus-archiv,639216061447
31,2023-06-08,2023-06-08,ALGORYTHM™️| Intro to Machine Learning,https://www.eventbrite.com/e/algorythmtm-intro-to-machine-learning-tickets-581854842497,DE,Berlin,,.,0,52.52000659999999,13.404954,Algorythm Online Classroom,581854842497
31,2023-06-28,2023-06-28,52 Seasons - Foraged & Fermented Multi-Course Dinner  Experience,https://www.eventbrite.de/e/52-seasons-foraged-fermented-multi-course-dinner-experience-tickets-632200788577,DE,Berlin,Berlin,Moosdorfstraße,12435,52.4880182,13.460502399999996,Edible Alchemy  in the Remise,632200788577
31,2023-06-25,2023-06-25,THE FULL EXPERIENCE WORKSHOP - Unlock your Confidence,https://www.eventbrite.de/e/the-full-experience-workshop-unlock-your-confidence-tickets-642154550547,DE,Berlin,BE,Böckhstraße 21,10967,52.49338880000001,13.4197042,La Caminada Tanzstudio,642154550547
30,2023-06-10,2023-06-10,Georgian natural wine tasting 4 @ Natural Selection Berlin,https://www.eventbrite.com/e/georgian-natural-wine-tasting-4-natural-selection-berlin-tickets-640377715987,DE,Berlin,BE,Wrangelstraße 54,10997,52.49818,13.4423599,Natural Selection Berlin,640377715987
30,2023-06-27,2023-06-27,BdKEP Mitgliederversammlung 2023,https://www.eventbrite.de/e/bdkep-mitgliederversammlung-2023-tickets-530530409737,DE,Berlin,BE,An der Industriebahn 12,13088,52.5633154,13.461309,Motorwerk,530530409737
30,2023-07-14,2023-07-14,CASHFLOW SQUAD Berlin-Mitte - Finanzielle Intelligenz durch CASHFLOW101®,https://www.eventbrite.de/e/cashflow-squad-berlin-mitte-finanzielle-intelligenz-durch-cashflow101-tickets-479865609957,DE,Berlin,,Wattstraße 5,13355,52.4640415,13.5107775,VikiHaus,479865609957
30,2023-06-24,2023-06-24,An der frischen Luft @ Erkner,https://www.eventbrite.de/e/an-der-frischen-luft-erkner-tickets-618941730377,DE,Erkner,BB,Am Dämeritzsee 1,15537,52.4254,13.7440319,Am Dämeritzsee 1,618941730377
30,2023-06-28,2023-06-28,SLIM CESSNA’S AUTO CLUB,https://www.eventbrite.de/e/slim-cessnas-auto-club-tickets-488534187907,DE,Berlin,Berlin,Revaler Strasse 99,10245,52.5069078,13.4564597,Badehaus Berlin,488534187907
30,2023-07-21,2023-07-21,Mallorca Party - goes Boat! ,https://www.eventbrite.com/e/mallorca-party-goes-boat-tickets-640092884047,DE,Berlin,BE,Puschkinallee 15,12435,52.493215,13.4652757,Puschkinallee 15,640092884047
30,2023-06-23,2023-06-24,Aftershow Party Fontane Gymnasium 2023,https://www.eventbrite.de/e/aftershow-party-fontane-gymnasium-2023-tickets-639426841897,DE,Berlin,Berlin,Wiebestr. 42,10553,52.52798,13.31894,Loewe Saal,639426841897
30,2023-06-08,2023-06-08,Kiss Kiss Bang Bang: Dirty English Stand-up Comedy + Gambian Food,https://www.eventbrite.de/e/kiss-kiss-bang-bang-dirty-english-stand-up-comedy-gambian-food-tickets-639814340917,DE,Berlin,BE,Lenaustraße 5,12047,52.489965,13.4253747,Göttin der Weisheit,639814340917
30,2023-06-23,2023-06-23,projo summer summit 2023,https://www.eventbrite.de/e/projo-summer-summit-2023-tickets-558107934857,DE,Berlin,BE,Invalidenstraße 3,10115,52.5331269,13.3972411,St.-Elisabeth-Kirche - Ev. Kirchengemeinde am Weinberg,558107934857
30,2023-06-08,2023-06-08,MAMAS BOY (An American Standup Comedy One Man Show),https://www.eventbrite.com/e/mamas-boy-an-american-standup-comedy-one-man-show-tickets-632756300127,DE,Berlin,BE,Kurfürstenstraße 9,10785,52.4992295,13.3674642,Kara Kas Bar,632756300127
30,2023-06-13,2023-06-14,Far Out - Ü30 After Work by Radio Paradiso,https://www.eventbrite.de/e/far-out-u30-after-work-by-radio-paradiso-tickets-412893614917,DE,Berlin,BE,Joachimsthaler Straße 15,10719,52.5020624,13.3308349,MAXXIM CLUB BERLIN,412893614917
30,2023-06-23,2023-06-23,Dirty Talk Magic,https://www.eventbrite.com/e/dirty-talk-magic-tickets-645271322897,DE,Berlin,BE,Gustav-Adolf-Straße 15,13086,52.5533845,13.4344582,Embodiment Center,645271322897
30,2023-06-10,2023-06-10,Breathwork & Icebath Workshop | by Joel Sartras,https://www.eventbrite.de/e/breathwork-icebath-workshop-by-joel-sartras-tickets-623575841127,DE,Berlin,BE,Christburger Straße,10405,52.5357904,13.427074,Christburger Straße,623575841127
30,2023-06-10,2023-06-10,Discover the history about the African Quarter from a NEW perspective!,https://www.eventbrite.de/e/discover-the-history-about-the-african-quarter-from-a-new-perspective-tickets-594113087237,DE,Berlin,BE,Müllerstrasse 90,13349,52.56057509999999,13.3336495,Afrikanisches Viertel,594113087237
30,2023-06-06,2023-06-06,Die Rickenbackers Rock & Blues Session,https://www.eventbrite.de/e/die-rickenbackers-rock-blues-session-tickets-595757916967,DE,Berlin,BE,Kaiser-Friedrich-Straße 67,10627,52.509285,13.30231,ART Stalker - Kunst + Bar + Events,595757916967
30,2023-06-30,2023-07-01,Aftershow Party evangelisches Gymnasium zum grauen Kloster 2023,https://www.eventbrite.de/e/aftershow-party-evangelisches-gymnasium-zum-grauen-kloster-2023-tickets-639421385577,DE,Berlin,BE,Flohrstraße 19,13507,52.574529,13.2985448,Tek Dream Event,639421385577
30,2023-06-10,2023-06-10,Integration and engagement for expats and their family members,https://www.eventbrite.com/e/integration-and-engagement-for-expats-and-their-family-members-tickets-627927777887,DE,Berlin,BE,Rollbergstraße 30,12053,52.4798925,13.4319982,Cafe Praxis,627927777887
30,2023-06-09,2023-06-10,Fianchetto Friday,https://www.eventbrite.de/e/fianchetto-friday-tickets-504049143557,DE,Berlin,BE,Schönhauser Allee 185,10119,52.5295752,13.4097738,StrangerChess,504049143557
30,2023-06-12,2023-06-13,Minor Piece Mondays,https://www.eventbrite.de/e/minor-piece-mondays-tickets-504051289977,DE,Berlin,BE,Schönhauser Allee 185,10119,52.5295752,13.4097738,StrangerChess,504051289977
30,2023-06-08,2023-06-08,Urban Hosts,https://www.eventbrite.ie/e/urban-hosts-tickets-649003716587,DE,Berlin,Berlin,"34A, Weichsel Str,",10247,52.5135,13.47086999999999,"34A, Weichsel Str, 10247, Berlin",649003716587
24,2023-06-14,2023-06-14,Digitalisierung und Veränderungsprozesse,https://www.eventbrite.de/e/digitalisierung-und-veranderungsprozesse-tickets-632563834457,DE,Berlin,BE,Englische Straße 6,10587,52.5156923,13.332338,KPM Hotel & Residences,632563834457
24,2023-06-22,2023-06-22,SOIREE XD #004 BERLIN,https://www.eventbrite.de/e/soiree-xd-004-berlin-tickets-649184236527,DE,Berlin,BE,Chausseestraße 36,10115,52.5332373,13.3802213,JOURNEE,649184236527
24,2023-06-06,2023-06-06,Salsaclass at Selina,https://www.eventbrite.de/e/salsaclass-at-selina-tickets-645446045497,DE,Berlin,BE,Alte Schönhauser Straße 2,10119,52.528586,13.4091013,Selina Berlin Mitte,645446045497
24,2023-07-01,2023-07-01,CS:GO Wingman Masters @LVL - Special Prizes,https://www.eventbrite.de/e/csgo-wingman-masters-lvl-special-prizes-tickets-640075221217,DE,Berlin,Berlin,Schützenstraße 73,10117,52.5087403,13.3911048,LVL World of Gaming,640075221217
24,2023-06-29,2023-06-30,Aftershow Party  Gebrüder Montgolfier Gymnasium 2023,https://www.eventbrite.de/e/aftershow-party-gebruder-montgolfier-gymnasium-2023-tickets-635260129147,DE,Berlin,Berlin,Columbiadamm 13-21,10965,52.48464999999999,13.39221,Columbiahalle,635260129147
24,2023-06-27,2023-06-28,Technology Innovation Days 2023 @3IT  Berlin / 27+28. Juni,https://www.eventbrite.de/e/technology-innovation-days-2023-3it-berlin-2728-juni-tickets-630091961017,DE,Berlin,BE,Salzufer 15/16,10587,52.5186766,13.3222709,3IT – Innovation Center for Immersive Imaging Technologies,630091961017
24,2023-06-11,2023-06-11,English stand-up: Sunday Comedy Party 11.06.23,https://www.eventbrite.de/e/english-stand-up-sunday-comedy-party-110623-tickets-640386572477,DE,Berlin,BE,Lenaustraße 7,12047,52.4899923,13.4260483,Oblomov Kreuzkoelln,640386572477
24,2023-06-10,2023-06-10,BRAUKURS CRAFT BEER,https://www.eventbrite.de/e/braukurs-craft-beer-tickets-578734900667,DE,Berlin,,Schönhauser Allee 176,10119,52.531751,13.411478999999986,Schankhalle Braugasthaus,578734900667
24,2023-06-30,2023-06-30,The Reverend Peyton's Big Damn Band | Berlin,https://www.eventbrite.de/e/the-reverend-peytons-big-damn-band-berlin-tickets-528425814837,DE,Berlin,Berlin,Revaler Strasse 99,10245,52.5069078,13.4564597,Badehaus Berlin,528425814837
24,2023-06-10,2023-06-10,Auction of Ukrainian Art at the Legendary Museum Berlin-Karlshorst,https://www.eventbrite.com/e/auction-of-ukrainian-art-at-the-legendary-museum-berlin-karlshorst-tickets-648384664987,DE,Berlin,BE,"Zwieseler Strabe 4, Berlin",10318,52.4862804,13.5396029,Berlin-Karlshorst,648384664987
24,2023-06-10,2023-06-10,FAMILIENREISE - Vom Schweigen und Lieben der Rumänen und Siebenbürgen,https://www.eventbrite.de/e/familienreise-vom-schweigen-und-lieben-der-rumanen-und-siebenburgen-tickets-632824092897,DE,Berlin,Berlin,Prinzenstraße 85 F,10969,52.503197,13.40988100000004,tak Theater Aufbau Kreuzberg,632824092897
24,2023-07-01,2023-07-01,English Stand-Up Comedy - Eastern European Special #39,https://www.eventbrite.co.uk/e/english-stand-up-comedy-eastern-european-special-39-tickets-626049871017,DE,Berlin,BE,Kurfürstenstraße 9,10785,52.4992295,13.3674642,Kara Kas Bar,626049871017
24,2023-06-21,2023-06-22,Midsummer Crocus Labs Housewarming,https://www.eventbrite.com/e/midsummer-crocus-labs-housewarming-tickets-625383718537,DE,Berlin,BE,Markgrafendamm 16,10245,52.5003305,13.4665934,Berlin,625383718537
24,2023-06-24,2023-06-25,"Modern Love Berlin - 80s New Wave, Synth & Pop // mit eavo",https://www.eventbrite.de/e/modern-love-berlin-80s-new-wave-synth-pop-mit-eavo-tickets-605843563407,DE,Berlin,BE,Skalitzer Straße 85-86,10997,52.50015999999999,13.4351403,Privatclub,605843563407
24,2023-06-12,2023-06-12,Breathwork Healing Session • Joy of Breathing • Berlin,https://www.eventbrite.com/e/breathwork-healing-session-joy-of-breathing-berlin-tickets-418674666197,DE,Berlin,BE,Online Event on Zoom,10115,52.50578410000001,13.3316929,Soul Dimension,418674666197
24,2023-07-01,2023-07-01,2° Encontro Nacional da Rede Apoena em Berlim,https://www.eventbrite.com/e/2-encontro-nacional-da-rede-apoena-em-berlim-tickets-623200809397,DE,Berlin,BE,Mühlenstraße 78-80,10243,52.51712,13.4379,Pirates Berlin (15h) & Biergarten James June (16h45),623200809397
24,2023-06-17,2023-06-18,Aftershow Party  Gustav Heinemann Oberschule 2023,https://www.eventbrite.de/e/aftershow-party-gustav-heinemann-oberschule-2023-tickets-634768197767,DE,Berlin,Berlin,Columbiadamm 13-21,10965,52.48464999999999,13.39221,Columbiahalle,634768197767
24,2023-07-08,2023-07-08,Breeze of Irish Music - Clarity | Cannie Hour,https://www.eventbrite.de/e/breeze-of-irish-music-clarity-cannie-hour-tickets-593548147487,DE,Berlin,Berlin,Am Juliusturm 62,13599,52.5397012,13.2165944,Freilichtbühne an der Zitadelle,593548147487
24,2023-06-09,2023-06-09,Comedy & Party Night ⭐Profi-Comedians & Newcomer ⭐DJs auf 3 Floors ⭐Berlin,https://www.eventbrite.de/e/comedy-party-night-profi-comedians-newcomer-djs-auf-3-floors-berlin-tickets-619579457837,DE,Berlin,Germany,Wühlischstraße 43,10245,52.5086018,13.4609989,Süss. War gestern,619579457837
24,2023-06-22,2023-06-22,Onlinemarketing-Stammtisch Berlin,https://www.eventbrite.de/e/onlinemarketing-stammtisch-berlin-registrierung-533781884987,DE,Berlin,Berlin,Albrechtsstrasse 11,10117,52.5215019,13.3847577,Five RIVERS,533781884987
18,2023-06-13,2023-06-13,Ratzeputz Comedy Nights,https://www.eventbrite.ie/e/ratzeputz-comedy-nights-tickets-621124569307,DE,Berlin,Berlin,Weserstr. 182,12045,52.4855227,13.4372134,Ratzeputz,621124569307
18,2023-07-09,2023-07-09,Breathwork and Cacao Ceremony · 藥 ·,https://www.eventbrite.com/e/breathwork-and-cacao-ceremony-tickets-608646928347,DE,Berlin,BE,Tieckstrasse 35,10115,52.52929899999999,13.3871665,Zen rooftop MITTE,608646928347
18,2023-06-07,2023-06-07,Kiez Comedy Standup Open Mic,https://www.eventbrite.com/e/kiez-comedy-standup-open-mic-tickets-645321011517,DE,Berlin,Berlin,Wühlischstraße 43,10245,52.5086018,13.4609989,Süss War Gestern,645321011517
18,2023-07-22,2023-07-22,Berlin Beat Club,https://www.eventbrite.de/e/berlin-beat-club-tickets-609529407867,DE,Berlin,Berlin,Am Juliusturm 62,13599,52.5397012,13.2165944,Freilichtbühne an der Zitadelle,609529407867
18,2023-06-15,2023-06-15,Get in Shape - HIIT Bootcamp - 60 min - Strength / Cardio / Agility,https://www.eventbrite.de/e/get-in-shape-hiit-bootcamp-60-min-strength-cardio-agility-tickets-557715801977,DE,Berlin,BE,Paul-Heyse-Straße,10247,52.5313883,13.4505944,Berlin Outdoor Sports (Outdoor Fitness Bootcamp),557715801977
18,2023-06-14,2023-06-14,unpacking 5 | Wie wird ein Nachlass erfasst?,https://www.eventbrite.de/e/unpacking-5-wie-wird-ein-nachlass-erfasst-tickets-536028504687,DE,Berlin,BE,Knesebeckstraße 1,10623,52.5107335,13.3227844,the temporary bauhaus-archiv,536028504687
18,2023-09-22,2023-09-23,GERMAN BEATBOX CHAMPIONSHIP 2023,https://www.eventbrite.de/e/german-beatbox-championship-2023-tickets-538537328647,DE,Berlin,BE,Columbiadamm 9-11,10965,52.48455260000001,13.3914449,Columbia Theater,538537328647
18,2023-06-07,2023-06-07,Midweek Crisis: Open-Air Stand-Up Comedy Show in English,https://www.eventbrite.de/e/midweek-crisis-open-air-stand-up-comedy-show-in-english-tickets-641428829897,DE,Berlin,Berlin,Am Sudhaus 3,12053,52.47857399999999,13.4308084,Babette’s Garden,641428829897
18,2023-06-11,2023-06-11,Charlies Gray (look & learn+hands on),https://www.eventbrite.co.uk/e/charlies-gray-look-learnhands-on-tickets-614040029257,DE,Berlin,BE,Rosenthaler Straße 72A,10119,52.5295156,13.40191,Co Barbers,614040029257
18,2023-06-19,2023-06-19,Meet the Machines: Onboarding Session at FabLab Neukölln,https://www.eventbrite.de/e/meet-the-machines-onboarding-session-at-fablab-neukolln-tickets-579291024047,DE,Berlin,Berlin,Harzer Straße 39,12059,52.4846099,13.4495898,FabLab Neukölln,579291024047
18,2023-07-14,2023-07-16,"MY PEOPLE FEST 2023 -  July 14th, 15th & 16th",https://www.eventbrite.de/e/my-people-fest-2023-july-14th-15th-16th-tickets-559856093647,DE,Berlin,BE,Alt-Stralau 1-2,10245,52.49704879999999,13.4650844,OST Hafen Berlin,559856093647
18,2023-06-15,2023-06-15,"Re:Connect - Trauma, Verbindung & das Nervensystem",https://www.eventbrite.de/e/reconnect-trauma-verbindung-das-nervensystem-tickets-642386263607,DE,Berlin,BE,Milastraße 4,10437,52.54552169999999,13.4108101,Life Artists Creators Hub,642386263607
18,2023-06-22,2023-06-22,Date Deficient - Vegan Dating Night,https://www.eventbrite.de/e/date-deficient-vegan-dating-night-tickets-646881759757,DE,Berlin,Berlin,Prenzlauer Allee 208,10405,52.53684870000001,13.422434500000008,Plant Base,646881759757
18,2023-06-25,2023-06-25,SUMMERSPECIAL im KAOS,https://www.eventbrite.de/e/summerspecial-im-kaos-tickets-634875518767,DE,Berlin,BE,Wilhelminenhofstraße 92,12459,52.4622799,13.50901,KAOS Berlin,634875518767
18,2023-06-20,2023-06-20,"IT UA Talk #5: ""Innovation - how to co-create new ideas""",https://www.eventbrite.de/e/it-ua-talk-5-innovation-how-to-co-create-new-ideas-tickets-641155863447,DE,Berlin,BE,Stralauer Allee 12,10245,52.4983707,13.4599793,Stralauer Allee 12,641155863447
